Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_307.jpg;-15;0;0;3.34144;61.80751;94.82458;0.01481219;97.03912;358.7941
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_373.jpg;-15;0;0;3.32653;61.79092;95.022;-0.00460247;94.89539;358.8288
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_440.jpg;-15;0;0;3.302553;61.78321;95.21918;359.9932;92.75317;358.8383
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_507.jpg;-15;0;0;3.284679;61.78544;95.48117;0.01663252;89.88409;358.7949
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_574.jpg;-11.0339;0;0;3.271288;61.79223;95.67579;359.9825;87.96505;358.8638
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_641.jpg;-6.972985;0;0.2030458;3.243163;61.80486;95.86914;359.9716;86.52493;358.9204
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_707.jpg;-2.997262;0;0.401832;3.183526;61.82485;96.11879;359.8199;85.37669;358.998
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_773.jpg;1.233254;0;0.6133577;3.054267;61.83919;96.29774;359.6043;84.98689;359.1543
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_840.jpg;0;0;0.8016577;2.925517;61.85143;96.46667;359.2851;84.98746;359.4558
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_907.jpg;0;0;1;2.754933;61.86684;96.67423;358.7023;84.82922;-0.0049004
../lw_dataset/IMG/robocam_2018_01_19_17_52_27_974.jpg;0;0;1;2.614136;61.88196;96.82056;358.3422;84.86313;0.2549531
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_042.jpg;3.999329;0;0;2.496199;61.89904;96.96793;358.2623;84.64073;0.3196986
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_109.jpg;7.974411;0;0;2.481989;61.92538;97.17306;358.7852;84.26664;0.1211389
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_175.jpg;11.98014;0;0;2.43168;61.93497;97.32465;359.235;85.15051;0.1201461
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_242.jpg;15;0;0;2.372157;61.93559;97.47359;359.6134;86.90608;0.2877715
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_308.jpg;15;0;0;2.359566;61.9278;97.66925;0.02928427;89.60538;0.6399745
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_374.jpg;15;0;0;2.348579;61.91733;97.81239;0.2040526;91.60965;0.8987768
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_440.jpg;15;0;0.1060995;2.335474;61.9032;97.95169;0.2282739;93.63004;1.1204
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_508.jpg;15;0;0.3000869;2.305597;61.88124;98.12698;359.8941;96.23511;1.181021
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_575.jpg;11.0115;0;0.4995118;2.236889;61.86214;98.25266;359.6247;97.72214;1.065672
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_641.jpg;11.05879;0;0.7054573;2.114362;61.84179;98.37347;359.413;98.92105;0.8249034
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_708.jpg;7.107631;0;0;2.066319;61.81065;98.53242;359.2913;100.1086;0.4278684
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_774.jpg;3.11517;0;0;2.032447;61.78606;98.65031;359.2289;100.6163;0.135716
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_842.jpg;3.146555;0;0;2.022391;61.76202;98.76823;359.1809;100.8811;359.8527
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_909.jpg;3.218308;0;0;2.013691;61.72577;98.9255;359.21;101.5359;359.6667
../lw_dataset/IMG/robocam_2018_01_19_17_52_28_974.jpg;0;0;0;2.005277;61.69958;99.04417;359.291;101.7413;359.5561
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_042.jpg;0;0;0;1.993375;61.67384;99.16332;359.4236;101.7903;359.4893
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_110.jpg;0;0;0.2001745;1.97342;61.64074;99.31941;359.5601;101.8009;359.4366
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_175.jpg;0;0;0.3974307;1.923212;61.61719;99.43018;359.5327;101.806;359.4259
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_241.jpg;0;0;0.5989061;1.799373;61.59519;99.53254;359.3508;101.793;359.4552
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_310.jpg;0;0;0.7998793;1.674801;61.56783;99.65491;358.9663;101.6442;359.6609
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_376.jpg;-1.949658;0;0.9997202;1.53472;61.54964;99.73661;358.6561;101.4164;359.9657
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_442.jpg;-1.939689;0;1;1.331093;61.53712;99.81208;358.4083;101.279;0.1104193
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_510.jpg;-2.070397;0;1;1.232903;61.52489;99.90723;358.3646;100.7262;359.9879
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_576.jpg;-6.032335;0;1;1.098355;61.51454;99.97409;358.5782;100.2396;359.9884
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_642.jpg;-10.10576;0;1;0.8986354;61.5069;100.0316;358.7597;99.83881;-0.003697479
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_711.jpg;-10.06231;0;1;0.6894314;61.50327;100.0767;358.4868;99.17853;0.0023993
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_776.jpg;-6.041344;0;0;0.4256416;61.50273;100.0989;358.3255;98.77811;359.9897
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_843.jpg;-2.058532;0;0;0.4045575;61.50102;100.1267;358.5312;98.40985;-0.0003701057
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_910.jpg;-2.002286;0;0;0.38361;61.49659;100.1675;359.1361;98.26944;0.01654162
../lw_dataset/IMG/robocam_2018_01_19_17_52_29_976.jpg;-5.991105;0;0;0.3806055;61.49355;100.1975;359.554;98.07056;0.02870071
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_043.jpg;-10.03725;0;0;0.3783591;61.49147;100.2266;359.9308;97.74911;0.02226478
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_110.jpg;-13.99668;0;0;0.3760324;61.49037;100.2641;0.3557138;97.12701;359.987
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_177.jpg;-9.860365;0;0;0.3744406;61.48928;100.2908;0.5993622;96.72647;359.9882
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_244.jpg;-5.895917;0;0;0.3751765;61.4879;100.3163;0.7723339;96.46661;0.004916055
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_312.jpg;-1.934963;0;0;0.3750969;61.48533;100.3486;0.9103258;96.32062;0.02268938
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_377.jpg;0;0;0;0.3744433;61.48296;100.3717;0.9542205;96.31107;0.03608473
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_444.jpg;0;0;0;0.3738792;61.47986;100.4013;0.9493176;96.30685;0.04615676
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_512.jpg;0;0;0;0.3731813;61.47758;100.4229;0.9082972;96.30466;0.05106543
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_577.jpg;0;0;0;0.3720791;61.47532;100.444;0.8432243;96.30322;0.05582013
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_645.jpg;2.059344;0;0;0.3711967;61.4721;100.4715;0.7284005;96.33618;0.06755011
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_713.jpg;0;0;0;0.3701441;61.46985;100.4917;0.6251506;96.34088;0.07152826
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_779.jpg;0;0;0;0.3688203;61.46764;100.5117;0.5123951;96.341;0.07353929
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_847.jpg;0;0;0;0.3677601;61.4647;100.5382;0.3550723;96.34109;0.07363376
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_922.jpg;4.26131;0;0;0.3665506;61.46199;100.5579;0.2365671;96.42487;0.0831809
../lw_dataset/IMG/robocam_2018_01_19_17_52_30_977.jpg;7.922301;0;0;0.3643067;61.45872;100.5775;0.1207693;96.59979;0.1025757
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_047.jpg;11.93197;0;0;0.3622075;61.45348;100.6034;359.9744;96.96445;0.1425503
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_114.jpg;7.804689;0;0;0.3604521;61.44976;100.623;359.8772;97.19028;0.1615344
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_180.jpg;3.83581;0;0;0.359224;61.44645;100.6428;359.7933;97.33154;0.1662704
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_247.jpg;3.868967;0;0;0.3580495;61.44241;100.6695;359.7025;97.43271;0.1579178
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_318.jpg;7.950684;0;0;0.3563179;61.4387;100.6897;359.6538;97.61588;0.1603582
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_378.jpg;11.70396;0;0;0.353168;61.43438;100.7099;359.6244;97.88959;0.1667387
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_446.jpg;15;0;0;0.3502253;61.42758;100.7367;359.6055;98.38925;0.1868042
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_512.jpg;15;0;0;0.347581;61.42216;100.7568;359.6059;98.78821;0.1995183
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_578.jpg;15;0;0;0.3448081;61.41657;100.7769;359.6161;99.18848;0.2084635
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_645.jpg;15;0;0;0.3428072;61.40889;100.8036;359.6408;99.72302;0.2161205
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_712.jpg;15;0;0;0.3408391;61.40297;100.8235;359.665;100.1239;0.2193319
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_778.jpg;15;0;0;0.3383337;61.39691;100.8434;359.6922;100.5238;0.2205698
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_846.jpg;15;0;0;0.3364906;61.38866;100.8696;359.731;101.0547;0.2192582
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_913.jpg;15;0;0;0.3346772;61.38235;100.8891;359.7606;101.4509;0.2161934
../lw_dataset/IMG/robocam_2018_01_19_17_52_31_982.jpg;15;0;0;0.3323035;61.37593;100.9085;359.7898;101.8449;0.2115111
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_045.jpg;15;0;0;0.3305538;61.36724;100.9341;359.8265;102.3666;0.2030635
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_113.jpg;15;0;0;0.3288279;61.36061;100.953;359.8517;102.7549;0.1953429
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_179.jpg;15;0;0;0.3265598;61.35391;100.9718;359.8742;103.1404;0.1866802
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_246.jpg;15;0;0;0.32488;61.34486;100.9966;359.8996;103.6501;0.1740622
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_313.jpg;15;0;0;0.3232159;61.33798;101.0149;359.915;104.029;0.1640951
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_380.jpg;15;0;0;0.3210171;61.33104;101.0331;359.9271;104.4049;0.153943
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_445.jpg;15;0;0;0.3193803;61.32167;101.057;359.9383;104.9018;0.1404827
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_513.jpg;15;0;0;0.3177517;61.31459;101.0747;359.9432;105.2711;0.1306932
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_579.jpg;15;0;0;0.186482;61.31175;101.0831;359.7283;107.406;0.09231935
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_647.jpg;15;0;0;0.1135702;61.31167;101.0837;359.2679;111.4365;0.04784384
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_714.jpg;15;0;0;0.09536784;61.31161;101.084;358.9887;114.4554;0.02349726
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_780.jpg;15;0;0;0.07417517;61.31153;101.0844;358.7694;117.4722;0.001471712
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_846.jpg;15;0;0;0.05252822;61.30996;101.0853;358.726;121.5386;-0.00298006
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_913.jpg;15;0;0;-0.03591209;61.30931;101.0857;358.858;124.6049;359.9775
../lw_dataset/IMG/robocam_2018_01_19_17_52_32_980.jpg;13.04232;0;0;-0.04549371;61.30925;101.0858;358.998;127.5398;359.945
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_046.jpg;13.01965;0;0;-0.04739697;61.30925;101.0859;359.1863;131.349;359.8864
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_113.jpg;9.012859;0;0;-0.05263483;61.30914;101.0855;359.3249;133.3144;359.8321
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_180.jpg;5.002503;0;0;-0.05100245;61.3091;101.0853;359.4662;134.5026;359.7658
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_247.jpg;1.011027;0;0;-0.04863369;61.30914;101.0852;359.656;134.987;359.6765
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_314.jpg;0;0;0;-0.04697996;61.30925;101.085;359.7935;134.9902;359.6211
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_382.jpg;-0.1199506;0;0;-0.04480495;61.30947;101.0848;359.9235;134.7404;359.5781
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_447.jpg;3.94099;0;0;-0.04338991;61.30997;101.0843;0.07186726;135.4566;359.5396
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_516.jpg;8.039174;0;0;-0.03978692;61.31031;101.0841;0.1650838;136.7922;359.5222
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_581.jpg;11.92478;0;0;-0.02822785;61.31041;101.084;0.2415494;138.7189;359.5196
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_647.jpg;15;0;0;-0.02448239;61.31044;101.084;0.3139365;142.1931;359.5302
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_714.jpg;15;0;0;-0.02123718;61.31046;101.084;0.3527133;144.8937;359.5476
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_782.jpg;15;0;0;-0.01920834;61.31049;101.084;0.3824871;147.5939;359.5709
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_848.jpg;15;0;0;-0.01860451;61.31052;101.084;0.4086184;151.1939;359.6114
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_915.jpg;15;0;0;-0.01847692;61.31054;101.084;0.42081;153.8939;359.6464
../lw_dataset/IMG/robocam_2018_01_19_17_52_33_983.jpg;15;0;0;-0.01844959;61.31055;101.084;0.4280995;156.5936;359.6841
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_048.jpg;15;0;0;-0.018478;61.31057;101.084;0.4312353;160.1934;359.7373
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_115.jpg;15;0;0;-0.01852007;61.31059;101.084;0.4290639;162.8931;359.7787
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_182.jpg;15;0;0;-0.01852135;61.31059;101.084;0.4234819;165.5928;359.8209
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_249.jpg;15;0;0;0.01844124;61.31059;101.0841;0.4114097;169.1924;359.8773
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_314.jpg;15;0;0;0.01827106;61.31059;101.0841;0.3993536;171.8922;359.9191
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_381.jpg;15;0;0;0.01789248;61.31059;101.0841;0.3850875;174.5919;359.9598
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_430.jpg;15;0;0;0.0177711;61.31059;101.0841;0.3689086;177.2916;-0.0009944802
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_482.jpg;15;0;0;0.01718469;61.31059;101.0841;0.3571913;179.0915;0.024064
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_549.jpg;15;0;0;0.01665332;61.31058;101.0842;0.331837;182.6912;0.0711237
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_615.jpg;15;0;0;0.01606099;61.31057;101.0842;0.3113921;185.391;0.1033643
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_681.jpg;15;0.0994423;0;0.01521082;61.31018;101.0841;0.2962729;187.1603;0.1385355
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_748.jpg;15;0.2994235;0;0.02842777;61.30873;101.0839;0.2855108;187.1212;0.1875999
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_816.jpg;15;0.4996398;0;0.03838929;61.30593;101.0834;0.3040812;186.967;0.2140801
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_881.jpg;15;0.7016407;0;0.06223606;61.30163;101.0826;0.3436749;186.9269;0.2294107
../lw_dataset/IMG/robocam_2018_01_19_17_52_34_960.jpg;15;0.8995395;0;0.09147326;61.29137;101.0801;0.466879;186.9454;0.2419837
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_017.jpg;15;1;0;0.1455764;61.27928;101.0775;0.6216353;186.9362;0.2359759
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_081.jpg;15;1;0;0.2143848;61.2636;101.0737;0.8182113;187.2139;0.2184036
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_166.jpg;15;1;0;0.2752055;61.23742;101.0675;1.11114;187.773;0.1522674
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_217.jpg;15;1;0;0.2951528;61.21642;101.0626;1.238539;188.3093;0.02315879
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_283.jpg;13.00436;1;0;0.3730567;61.19549;101.0561;1.225041;188.711;359.9358
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_351.jpg;8.993191;1;0;0.4213953;61.16289;101.0471;1.135518;189.1319;359.9621
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_417.jpg;4.896508;1;0;0.5128269;61.13321;101.0405;1.131787;189.3236;359.9909
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_490.jpg;5.048114;1;0;0.5567528;61.08789;101.0317;1.196454;189.5409;-0.0006831145
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_553.jpg;9.051898;1;0;0.594335;61.05132;101.0234;1.229491;189.8777;-0.004194328
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_618.jpg;13.30809;1;0;0.6700844;61.0127;101.0134;1.232511;190.4136;-0.004538803
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_682.jpg;15;1;0;0.7103249;60.97213;101.0015;1.206857;191.1662;359.9938
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_750.jpg;15;1;0;0.7520149;60.91425;100.9831;1.183625;192.3218;-0.002747656
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_830.jpg;15;1;0;0.8220845;60.85067;100.9618;1.209372;193.5757;359.993
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_886.jpg;15;1;0;0.8720159;60.80037;100.9438;1.213565;194.5673;359.9926
../lw_dataset/IMG/robocam_2018_01_19_17_52_35_950.jpg;15;1;0;0.9204893;60.74783;100.9239;1.209847;195.5767;359.9936
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_017.jpg;15;1;0;0.9873453;60.69308;100.9022;1.201021;196.569;359.9933
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_090.jpg;15;1;0;1.029183;60.61636;100.8699;1.202584;197.9635;0.002012628
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_151.jpg;15;1;0;1.073999;60.55639;100.8433;1.207541;199.0411;0.008697242
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_221.jpg;15;1;0;1.120961;60.49461;100.8145;1.205805;200.1935;0.01558834
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_284.jpg;15;1;0;1.177999;60.40904;100.7723;1.214897;201.8119;0.02523495
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_363.jpg;15;1;0;1.230955;60.34278;100.7377;1.215549;203.0587;0.03353103
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_426.jpg;15;1;0;1.287972;60.25191;100.6874;1.210943;204.793;0.04197752
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_484.jpg;15;1;0;1.338949;60.18201;100.6463;1.203193;206.1232;0.0492648
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_550.jpg;15;1;0;1.380497;60.11084;100.6023;1.194295;207.505;0.0636325
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_625.jpg;15;1;0;1.441874;60.0141;100.5388;1.173613;209.3988;0.08549511
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_684.jpg;15;1;0;1.487343;59.94046;100.4875;1.149216;210.8592;0.1064887
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_750.jpg;15;1;0;1.532237;59.86603;100.4328;1.119779;212.3505;0.1349882
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_801.jpg;15;1;0;1.561634;59.81605;100.3944;1.097245;213.3632;0.1585498
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_851.jpg;15;1;0;1.606073;59.7407;100.334;1.056203;214.906;0.1973548
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_918.jpg;13.01999;1;0;1.650264;59.66448;100.2705;1.013335;216.3865;0.2309444
../lw_dataset/IMG/robocam_2018_01_19_17_52_36_987.jpg;13.0354;1;0;1.713079;59.5608;100.1811;0.9763975;218.1362;0.267384
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_053.jpg;15;1;0;1.753785;59.48403;100.1092;0.9273044;219.7155;0.3202251
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_118.jpg;13.08074;1;0;1.811002;59.40759;100.0337;0.8590898;221.3403;0.3695256
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_186.jpg;9.075481;1;0;1.858165;59.30307;99.92873;0.8001058;223.0175;0.3990358
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_252.jpg;4.831304;1;0;1.904208;59.22179;99.84742;0.7926067;223.8177;0.3805168
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_318.jpg;1.048171;1;0;1.964556;59.13747;99.76398;0.837637;224.2289;0.3377188
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_384.jpg;-2.952536;1;0;2.007679;59.01893;99.65131;0.9708571;224.0816;0.206253
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_454.jpg;-6.98992;1;0;2.049368;58.92478;99.56696;1.117156;223.4271;0.03829462
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_518.jpg;-10.91518;1;0;2.103109;58.8272;99.4832;1.251413;222.3491;359.8924
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_593.jpg;-15;1;0;2.137711;58.6937;99.37688;1.208116;220.1799;359.7769
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_653.jpg;-15;1;0;2.167429;58.59084;99.3019;0.9923415;218.2601;359.7483
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_719.jpg;-15;1;0;2.237789;58.4813;99.22962;0.8186769;216.3466;359.6216
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_785.jpg;-15;1;0;2.277436;58.32818;99.13631;0.6305296;213.8132;359.3828
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_826.jpg;-15;1;0;2.30355;58.24937;99.09112;0.5202507;212.525;359.2719
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_885.jpg;-15;1;0;2.343083;58.12828;99.02591;0.3187117;210.5717;359.1188
../lw_dataset/IMG/robocam_2018_01_19_17_52_37_951.jpg;-15;1;0;2.383064;58.00302;98.96414;0.1082808;208.6219;358.9499
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_019.jpg;-15;1;0;2.433973;57.87349;98.90455;359.9413;206.7302;358.8174
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_085.jpg;-15;1;0;2.471904;57.69107;98.82661;0.01633963;204.2521;358.7978
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_151.jpg;-15;1;0;2.502042;57.55082;98.77263;0.01561845;202.2949;358.8898
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_219.jpg;-15;1;0;2.559264;57.4055;98.72509;0.01868574;200.2693;358.9117
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_285.jpg;-15;1;0;2.597536;57.20568;98.66877;0.02819177;197.54;358.8925
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_352.jpg;-15;1;0;2.636744;57.05208;98.63174;0.01202492;195.4806;358.8752
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_418.jpg;-12.9985;1;0;2.687696;56.89489;98.59881;0.0126858;193.4753;358.8832
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_485.jpg;-8.979875;1;0;2.731048;56.67998;98.55928;0.02540809;191.3439;358.9359
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_552.jpg;-4.970183;1;0;2.773664;56.51473;98.53128;0.06604207;190.2774;358.9968
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_619.jpg;-0.9646516;1;0;2.829784;56.34609;98.5031;0.1458598;189.6998;359.0872
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_688.jpg;2.0526;1;0;2.869925;56.11618;98.4631;0.333259;189.6384;359.2678
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_754.jpg;6.213036;1;0;2.908767;55.94073;98.4288;0.5264525;190.2118;359.4872
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_819.jpg;10.06231;1;0;2.9574;55.76338;98.38922;0.7600076;191.3248;359.7915
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_885.jpg;14.08783;1;0;2.990232;55.52668;98.32629;1.051739;193.6724;0.3111598
../lw_dataset/IMG/robocam_2018_01_19_17_52_38_953.jpg;10.13623;1;0;3.022767;55.35076;98.27642;1.108948;195.4924;0.5796503
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_019.jpg;14.25177;1;0;3.061845;55.17798;98.22207;0.981086;197.398;0.7766128
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_086.jpg;10.37785;1;0;3.087942;54.95248;98.14188;0.5495677;199.8983;0.9555233
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_154.jpg;6.348986;1;0;3.118356;54.78394;98.07747;0.1120774;201.3635;0.9989263
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_221.jpg;2.276081;1;0;3.203882;54.61054;98.00678;359.8463;202.276;1.061203
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_290.jpg;-1.702078;1;0;3.235767;54.37;97.91013;359.8339;202.5234;0.949133
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_353.jpg;-5.791425;1;0;3.276129;54.18375;97.83786;359.968;202.0561;0.7589076
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_420.jpg;-9.772613;1;0;3.32332;53.99311;97.76852;0.1522125;201.0195;0.4797392
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_487.jpg;-13.69819;1;0;3.35533;53.73145;97.68536;0.4632549;198.7002;359.8988
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_553.jpg;-15;1;0;3.384809;53.53164;97.63048;0.6668396;196.5072;359.3951
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_619.jpg;-13.01411;1;0;3.423749;53.33153;97.58077;0.7386831;194.2024;358.9645
../lw_dataset/IMG/robocam_2018_01_19_17_52_39_688.jpg;-13.01686;1;0;3.450569;53.06601;97.5209;0.5660997;191.5868;358.6111
